1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,R,I,A,S,E,C,Class
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,3,2,4,1,3,0,2,1,1,0,1,0,1,0,0,1,0,1,3,0,4,0,2,3,1,1,3,1,2,5,17,4,17,S
4,3,3,0,0,0,2,0,2,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3,2,4,0,3,1,2,1,0,1,1,0,1,1,0,1,1,0,3,1,4,1,2,3,1,1,3,14,4,3,16,6,19,C
1,1,0,0,0,1,0,0,0,4,3,1,1,3,2,0,2,0,1,0,0,0,0,1,0,0,0,3,2,4,0,3,0,2,1,1,1,0,1,0,1,0,1,0,0,3,0,4,0,2,3,0,0,3,3,16,2,16,4,15,I
4,3,3,1,1,1,2,0,2,4,3,0,1,3,2,0,2,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,17,15,5,4,6,7,R
0,1,1,1,1,1,1,0,1,4,3,1,0,3,2,1,2,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,3,1,4,0,2,3,0,0,3,7,16,5,6,3,16,I
0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,4,3,2,0,1,0,0,3,2,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,3,0,4,0,2,3,0,0,3,4,5,15,6,4,15,A
4,3,3,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,4,3,2,0,0,0,1,3,2,0,0,1,1,1,1,0,1,1,1,3,4,1,3,0,2,2,1,1,1,0,0,0,1,1,0,0,15,1,15,6,17,4,E
0,0,1,1,1,0,0,0,0,4,3,0,1,3,2,0,2,1,4,3,2,0,1,0,0,3,2,1,0,1,1,0,1,0,1,1,1,3,4,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,3,16,15,6,16,0,I
4,3,3,1,1,0,2,0,2,1,0,0,0,0,1,0,0,1,4,3,2,0,0,1,0,3,2,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,16,3,15,6,7,5,R
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,3,2,4,1,3,0,2,1,1,1,3,4,1,3,1,2,2,1,1,0,1,1,0,1,1,1,0,1,2,6,17,18,6,E
4,3,3,1,1,1,2,0,2,1,0,0,0,1,0,1,1,1,4,3,2,0,0,0,1,3,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,17,5,15,8,7,7,R
1,1,0,0,0,1,1,0,1,4,3,0,1,3,2,1,2,1,4,3,2,0,0,1,0,3,2,0,1,1,1,1,0,1,1,0,1,3,4,0,3,1,2,2,0,0,1,0,0,0,1,1,1,0,5,17,15,6,16,4,I
0,0,0,1,0,1,0,0,0,4,3,0,1,3,2,0,2,1,1,1,0,0,1,0,0,0,0,3,2,4,1,3,1,2,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,2,16,3,18,3,4,S
0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,3,4,0,3,1,2,2,1,3,1,4,0,2,3,0,1,3,5,4,5,6,17,17,E
4,3,3,1,1,1,2,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,3,4,0,3,1,2,2,1,1,1,0,1,1,0,1,0,0,17,3,3,6,16,5,R
0,0,1,0,0,1,0,0,0,4,3,0,0,3,2,0,2,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,3,4,1,3,0,2,2,1,0,1,1,1,0,0,1,1,1,2,15,5,7,17,6,E
4,3,3,1,0,1,2,0,2,4,3,0,0,3,2,1,2,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,16,16,5,8,3,2,R
4,3,3,0,1,1,2,0,2,0,1,1,1,1,0,0,0,1,4,3,2,0,1,1,1,3,2,1,0,0,1,1,0,0,1,0,0,3,4,0,3,0,2,2,0,0,0,1,1,1,1,0,1,1,16,5,17,4,14,6,A
0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,4,3,2,0,0,1,1,3,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,3,0,4,0,2,3,0,0,3,2,6,16,3,5,15,A
1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,3,4,0,3,0,2,2,0,3,0,4,1,2,3,1,0,3,4,3,4,7,15,17,C
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,2,0,1,1,0,3,2,3,2,4,1,3,1,2,1,1,1,1,1,1,1,0,1,1,1,3,0,4,0,2,3,1,1,3,0,2,16,18,8,17,S
0,0,0,1,1,0,1,0,1,4,3,0,1,3,2,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,3,4,0,3,0,2,2,0,3,0,4,0,2,3,1,1,3,4,16,2,4,15,17,C
1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,3,2,4,0,3,0,2,1,1,1,3,4,1,3,1,2,2,0,1,0,1,0,0,1,0,0,0,2,6,4,16,17,3,E
0,0,0,1,0,0,1,0,1,4,3,1,1,3,2,1,2,1,1,1,1,0,1,1,1,0,0,3,2,4,1,3,1,2,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,3,18,6,18,5,3,I
4,3,3,1,0,0,2,0,2,1,0,1,1,0,0,1,1,1,4,3,2,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,15,6,15,1,4,2,R
4,3,3,1,1,0,2,0,2,1,1,1,1,0,1,0,0,0,4,3,2,0,0,1,0,3,2,3,2,4,0,3,0,2,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,16,5,15,16,5,2,R
1,1,0,0,0,1,0,0,0,4,3,0,1,3,2,1,2,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3,4,0,3,0,2,2,1,3,1,4,1,2,3,1,0,3,3,17,3,3,15,18,C
0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,3,2,4,0,3,1,2,1,1,0,0,0,0,1,1,0,1,0,3,1,4,1,2,3,0,0,3,4,5,3,17,3,17,S
4,3,3,1,0,0,2,0,2,4,3,0,1,3,2,0,2,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,3,0,4,0,2,3,0,0,3,15,15,5,2,7,15,R
0,0,1,1,0,0,1,0,1,4,3,1,0,3,2,1,2,1,1,1,0,0,0,0,0,0,1,3,2,4,0,3,0,2,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,4,17,3,15,4,5,I
4,3,3,1,1,1,2,0,2,4,3,0,0,3,2,0,2,0,0,1,0,0,1,0,1,0,1,3,2,4,0,3,0,2,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,17,14,4,15,4,5,R
4,3,3,1,1,1,2,0,2,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,3,2,4,1,3,0,2,1,1,1,0,0,0,1,0,1,0,1,3,1,4,0,2,3,1,1,3,17,4,3,17,4,18,C
0,0,1,1,0,1,1,0,1,4,3,1,0,3,2,1,2,1,4,3,2,0,1,1,1,3,2,0,0,1,1,1,0,0,1,1,1,3,4,0,3,1,2,2,0,1,0,1,0,0,1,0,0,0,5,17,17,5,16,3,I
0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,4,3,2,0,1,1,0,3,2,1,1,1,0,0,0,1,1,0,0,3,4,1,3,0,2,2,1,3,1,4,0,2,3,0,0,3,5,6,16,5,16,16,A
4,3,3,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,3,0,4,0,2,3,0,1,3,16,1,4,4,4,16,R
0,1,0,0,1,1,0,0,0,4,3,0,0,3,2,0,2,0,1,1,0,0,1,0,1,0,0,3,2,4,1,3,1,2,1,0,0,1,0,1,0,1,1,0,1,3,1,4,0,2,3,1,0,3,3,14,4,17,5,17,S
4,3,3,1,1,1,2,0,2,4,3,1,1,3,2,1,2,1,0,0,0,0,1,0,0,1,1,3,2,4,1,3,0,2,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,17,18,3,16,4,4,I
4,3,3,0,0,1,2,0,2,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,3,2,4,1,3,0,2,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,15,5,5,17,6,5,S
4,3,3,1,1,0,2,0,2,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,3,2,4,1,3,1,2,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,16,5,5,18,3,6,S
0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,4,3,2,0,1,1,1,3,2,3,2,4,0,3,0,2,1,1,1,3,4,0,3,0,2,2,1,0,0,0,1,0,0,1,0,0,4,4,17,16,16,2,A
0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,4,3,2,0,0,0,1,3,2,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,3,0,4,0,2,3,1,0,3,4,3,15,5,6,16,C
4,3,3,1,1,0,2,0,2,4,3,1,0,3,2,0,2,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,3,4,1,3,1,2,2,0,1,1,1,1,0,1,1,0,0,16,16,3,6,16,6,R
1,1,1,1,1,0,1,0,1,4,3,0,0,3,2,1,2,1,4,3,2,0,1,1,0,3,2,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,3,1,4,0,2,3,0,0,3,7,16,16,4,5,16,I
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,4,3,2,0,1,0,1,3,2,3,2,4,1,3,0,2,1,0,1,3,4,0,3,1,2,2,0,1,1,1,0,1,1,0,1,0,3,6,16,16,16,6,A
4,3,3,0,0,0,2,0,2,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,3,4,0,3,1,2,2,0,3,1,4,0,2,3,1,1,3,14,7,4,6,16,18,C
1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,4,3,2,0,0,0,1,3,2,3,2,4,0,3,0,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,4,5,15,15,4,7,A
1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,4,3,2,0,1,0,0,3,2,3,2,4,1,3,1,2,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,7,1,15,18,3,3,S
4,3,3,1,0,0,2,0,2,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,3,4,0,3,1,2,2,0,3,0,4,1,2,3,0,0,3,15,7,5,8,16,16,E
0,0,0,0,1,0,0,0,0,4,3,0,0,3,2,0,2,0,1,0,0,0,0,1,1,1,1,3,2,4,1,3,1,2,1,1,0,3,4,1,3,1,2,2,0,0,0,1,1,1,1,0,0,0,1,14,5,18,16,4,S
4,3,3,1,1,0,2,0,2,4,3,0,1,3,2,0,2,1,4,3,2,0,0,1,0,3,2,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,16,16,15,5,5,5,R
1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,4,3,2,0,0,0,1,3,2,3,2,4,0,3,1,2,1,1,0,3,4,1,3,0,2,2,0,1,0,1,0,0,1,1,1,0,4,6,15,17,15,5,S
0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,3,2,4,0,3,1,2,1,0,1,3,4,1,3,1,2,2,0,3,1,4,0,2,3,1,1,3,1,4,6,16,17,18,C
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,4,3,2,0,0,1,0,3,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,3,0,4,0,2,3,1,1,3,3,3,15,9,4,17,C
0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,4,3,2,0,0,1,0,3,2,3,2,4,0,3,1,2,1,0,0,3,4,0,3,0,2,2,1,1,0,0,1,1,1,0,0,1,1,6,15,16,15,5,S
0,0,0,0,1,0,1,0,1,4,3,0,1,3,2,1,2,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,3,4,0,3,1,2,2,1,1,0,0,0,1,0,0,1,0,3,17,5,6,17,3,I
1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,3,2,0,0,1,0,3,2,1,1,1,0,1,0,1,1,1,0,3,4,0,3,1,2,2,0,1,0,1,1,0,1,0,1,0,6,6,15,7,15,5,A
4,3,3,0,1,0,2,0,2,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,3,2,4,0,3,0,2,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,15,4,8,15,5,4,R
4,3,3,0,0,0,2,0,2,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,3,4,0,3,0,2,2,0,3,1,4,1,2,3,0,0,3,14,3,4,5,15,17,C
1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,4,3,2,0,1,1,1,3,2,3,2,4,0,3,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,5,4,17,17,8,7,A
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,4,3,2,0,0,1,0,3,2,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,3,0,4,0,2,3,1,1,3,4,4,15,6,4,17,C
4,3,3,1,0,0,2,0,2,1,0,1,0,1,0,1,0,1,4,3,2,0,1,1,0,3,2,3,2,4,1,3,1,2,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,15,5,16,17,7,6,S
0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,3,4,0,3,0,2,2,0,3,0,4,0,2,3,0,0,3,6,3,3,4,15,15,E
4,3,3,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,3,4,0,3,0,2,2,1,3,1,4,0,2,3,0,0,3,15,1,4,3,16,16,E
1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,4,3,2,0,0,1,1,3,2,3,2,4,1,3,0,2,1,1,0,3,4,1,3,0,2,2,0,1,1,1,1,0,1,0,0,0,6,3,16,17,15,5,S
0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,3,2,4,0,3,0,2,1,0,1,3,4,1,3,0,2,2,0,3,1,4,1,2,3,1,1,3,3,2,4,15,16,19,C
0,0,0,0,0,0,1,0,1,4,3,1,1,3,2,1,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,3,0,4,0,2,3,1,0,3,2,17,3,5,4,16,I
0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,4,3,2,0,1,1,0,3,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3,0,4,1,2,3,1,1,3,5,5,16,2,3,18,C
4,3,3,0,1,1,2,0,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,3,4,0,3,1,2,2,1,1,0,1,1,0,1,1,1,0,16,4,3,7,16,6,R
4,3,3,1,0,0,2,0,2,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,3,4,1,3,0,2,2,1,3,0,4,0,2,3,1,0,3,15,3,5,5,16,16,E
4,3,3,1,1,0,2,0,2,0,0,0,1,0,1,0,0,1,4,3,2,0,0,1,0,3,2,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,16,3,15,5,3,5,R
0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,4,3,2,0,0,0,1,3,2,3,2,4,0,3,0,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,5,4,15,15,3,5,A
4,3,3,1,0,0,2,0,2,1,1,1,1,1,0,0,0,0,4,3,2,0,1,0,1,3,2,1,0,1,0,1,1,0,1,0,0,3,4,0,3,0,2,2,0,1,0,0,1,0,1,1,1,1,15,5,16,5,14,6,A
0,1,0,0,0,1,0,0,0,4,3,1,1,3,2,0,2,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,3,4,0,3,1,2,2,0,0,1,1,0,1,0,0,1,1,2,16,4,4,15,5,I
0,1,0,0,1,1,1,0,1,4,3,1,0,3,2,0,2,0,4,3,2,0,0,0,1,3,2,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,3,0,4,1,2,3,1,1,3,5,15,15,2,5,18,C
4,3,3,1,0,0,2,0,2,0,0,0,1,0,0,0,1,1,4,3,2,0,1,1,1,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,3,0,4,1,2,3,1,0,3,15,3,17,3,4,17,A
0,1,1,0,1,0,0,0,0,4,3,1,0,3,2,0,2,0,4,3,2,0,0,0,0,3,2,3,2,4,0,3,0,2,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,3,15,14,16,5,4,S
4,3,3,1,1,0,2,0,2,0,1,0,1,0,0,0,0,0,4,3,2,0,1,0,1,3,2,0,0,1,0,1,1,0,1,0,0,3,4,0,3,0,2,2,0,0,0,1,0,1,0,1,1,0,16,2,16,4,14,4,R
0,0,1,0,1,1,1,0,1,4,3,0,0,3,2,0,2,0,1,1,1,0,1,1,1,0,0,3,2,4,1,3,0,2,1,1,0,0,0,1,0,0,1,1,1,3,1,4,0,2,3,1,1,3,5,14,6,17,4,18,C
4,3,3,0,1,1,2,0,2,0,1,1,0,0,1,1,0,1,4,3,2,0,1,1,1,3,2,3,2,4,0,3,0,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,16,5,17,16,6,4,A
4,3,3,1,0,0,2,0,2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3,2,4,0,3,0,2,1,0,1,3,4,0,3,1,2,2,0,0,0,1,1,1,0,1,1,1,15,4,1,15,16,6,E
4,3,3,0,1,1,2,0,2,4,3,0,1,3,2,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,3,4,1,3,0,2,2,0,0,0,1,1,1,0,0,1,1,16,15,2,6,16,5,R
0,0,1,1,1,0,0,0,0,4,3,1,1,3,2,0,2,1,4,3,2,0,0,0,0,3,2,0,0,1,1,1,0,0,1,1,1,3,4,1,3,0,2,2,0,0,1,0,1,0,1,1,0,0,3,17,14,5,16,4,I
1,1,0,0,1,0,0,0,0,4,3,0,1,3,2,0,2,0,0,1,0,0,1,0,1,0,1,3,2,4,0,3,0,2,1,1,0,1,1,1,0,0,1,0,1,3,1,4,1,2,3,0,1,3,3,15,4,16,5,18,C
0,1,1,1,0,0,1,0,1,4,3,1,0,3,2,0,2,1,1,1,1,0,1,0,0,0,0,3,2,4,1,3,0,2,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,5,16,4,17,5,4,S
4,3,3,1,1,0,2,0,2,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,3,2,4,0,3,0,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,16,5,4,16,4,2,R
0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,4,3,2,0,1,1,0,3,2,0,1,1,0,0,0,1,1,1,1,3,4,1,3,0,2,2,0,0,1,0,1,0,0,1,1,0,1,7,16,5,16,4,A
0,1,0,0,1,1,0,0,0,4,3,1,0,3,2,0,2,0,4,3,2,0,1,1,0,3,2,3,2,4,1,3,1,2,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,3,15,16,18,6,6,S
0,0,1,1,1,1,1,0,1,4,3,0,0,3,2,1,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,3,0,4,0,2,3,1,1,3,6,15,4,3,4,17,C
4,3,3,1,0,0,2,0,2,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,3,4,0,3,1,2,2,0,3,1,4,1,2,3,1,0,3,15,8,3,7,15,18,C
4,3,3,0,0,0,2,0,2,1,1,0,0,1,0,0,1,1,4,3,2,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,14,5,14,2,2,4,R
0,1,1,1,1,1,1,0,1,4,3,1,0,3,2,0,2,0,4,3,2,0,1,1,0,3,2,3,2,4,0,3,0,2,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,7,15,16,15,6,3,A
4,3,3,1,1,0,2,0,2,4,3,1,0,3,2,0,2,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,16,15,4,6,5,5,R
1,1,0,0,1,0,0,0,0,4,3,1,0,3,2,0,2,1,1,1,0,0,0,0,1,1,1,3,2,4,1,3,0,2,1,1,0,1,1,0,0,0,0,0,0,3,0,4,1,2,3,1,0,3,3,16,5,17,2,17,S
4,3,3,0,1,0,2,0,2,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,3,2,4,1,3,0,2,1,1,1,3,4,0,3,0,2,2,0,0,1,0,0,1,0,0,1,0,15,5,5,17,15,3,S
0,0,0,1,1,1,0,0,0,4,3,1,0,3,2,0,2,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,3,1,4,0,2,3,1,0,3,3,16,5,4,8,17,C
4,3,3,1,0,0,2,0,2,4,3,0,1,3,2,1,2,0,4,3,2,0,1,1,0,3,2,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,15,16,16,6,3,7,I
1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,3,4,0,3,0,2,2,0,3,0,4,0,2,3,0,0,3,6,4,3,6,15,15,E
4,3,3,0,1,0,2,0,2,0,0,0,1,0,1,0,0,1,4,3,2,0,1,1,0,3,2,1,1,1,0,0,0,1,1,1,1,3,4,1,3,0,2,2,1,0,0,0,1,0,0,0,0,0,15,3,16,6,17,1,E
0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,4,3,2,0,1,0,0,3,2,3,2,4,1,3,0,2,1,1,0,1,1,0,0,1,1,1,1,3,0,4,1,2,3,1,0,3,2,6,15,17,6,17,S
4,3,3,0,1,1,2,0,2,4,3,1,0,3,2,1,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,3,4,0,3,1,2,2,0,1,0,1,1,0,0,0,1,1,16,16,3,6,15,5,R
0,1,0,1,1,0,0,0,0,4,3,0,0,3,2,1,2,1,4,3,2,0,1,0,1,3,2,1,1,1,1,0,0,1,1,0,0,3,4,0,3,1,2,2,1,0,1,0,1,0,0,0,1,0,3,16,16,6,16,3,I
0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,3,2,4,0,3,0,2,1,1,1,0,1,0,0,0,0,0,1,3,1,4,1,2,3,1,0,3,1,7,4,16,3,18,C
4,3,3,0,1,1,2,0,2,1,1,1,0,1,1,0,0,0,4,3,2,0,0,1,0,3,2,3,2,4,1,3,0,2,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,16,5,15,17,5,4,S
1,1,0,0,1,0,1,0,1,4,3,0,1,3,2,0,2,0,4,3,2,0,0,0,1,3,2,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,5,15,15,5,5,4,I
0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,3,2,4,0,3,1,2,1,0,1,1,1,1,0,1,0,0,1,3,1,4,0,2,3,0,1,3,6,2,5,16,6,17,C
0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,3,4,0,3,0,2,2,1,3,0,4,1,2,3,1,0,3,4,6,4,3,15,17,C
0,0,0,0,1,0,1,0,1,4,3,1,0,3,2,0,2,0,0,1,0,0,1,1,0,1,1,3,2,4,1,3,1,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,15,5,18,4,1,S
4,3,3,0,1,0,2,0,2,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,3,2,4,1,3,1,2,1,1,0,3,4,1,3,1,2,2,1,1,0,1,0,1,1,0,1,1,15,4,5,18,17,6,S
4,3,3,0,0,0,2,0,2,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,2,4,1,3,1,2,1,1,1,3,4,0,3,0,2,2,0,1,1,0,0,0,1,1,0,0,14,5,2,18,15,4,S
0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,3,4,1,3,0,2,2,0,3,1,4,1,2,3,0,0,3,4,6,4,5,16,17,C
1,1,0,1,0,0,0,0,0,4,3,0,1,3,2,1,2,0,4,3,2,0,1,1,0,3,2,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,3,1,4,1,2,3,1,1,3,3,16,16,8,5,19,C
1,1,1,1,1,0,1,0,1,4,3,0,1,3,2,0,2,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,3,4,1,3,1,2,2,1,0,1,1,1,0,0,1,1,0,7,16,5,6,18,5,E
0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,4,3,2,0,1,1,0,3,2,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,3,1,4,0,2,3,1,1,3,4,4,16,6,4,18,C
